Feature ID,Domain,Phylum,Class,Order,Family,Genus,species
069882ee9b2a24082d28494b520f2c04,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
50b61496d772ef01f3cbdacc5c6ca371,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,Unassigned
793d4c37696972454464a71fcef87a0d,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Bacteriovorax,Unassigned
79e834a546a9f9b32d68fd68bca3f5b0,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
b722b404dd7b09ad884c80ea413b7f41,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,Unassigned
b5defd7b28488b9037aca5bd6023a565,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, metagenome
acdbf1f4e0047d31a0ac94ed4897af96,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
172a9b7bc2574604b4cc6d5da817fcef,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
4a66bf46a575ff1f8b4797655fc3ed7d,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus_Paracaedibacter, metagenome
81b97bad8530a76e91f0024147b0666e,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae,Unassigned,Unassigned
cabedcfcbb7c33898567f00499767f10,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,Unassigned
d79be92c72671f52cc12024c72cbbb29,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium, metagenome
1bea6a97731e19dd8cfb240ab2ed3db8,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
dff6f1525fc9a66bac4c6bf3c15517b4,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17, uncultured_Bacteroidetes
0c1f7faec3951a12ddc36f3b0e8910a3,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
e1d12aba51bd3e0a8bd3f398c13bd512,Bacteria, Patescibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, metagenome
c24f7df97598f1eb736fea296c9fc2cb,Bacteria, Patescibacteria, Gracilibacteria, Absconditabacteriales_(SR1), Absconditabacteriales_(SR1), Absconditabacteriales_(SR1),Unassigned
e6dfc2518abce0cc002ab76bd71d8c01,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
0e6f00696ce54d1b2372fe04f179dbbb,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Paludibacteraceae, Paludibacter,Unassigned
74d72216bcf5e3abda4fc6c2c10104f4,Bacteria, Bdellovibrionota, Bdellovibrionia, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured_bacterium
f45125c3f0c12a69bd8b7c2503d607b8,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
2e369518cee9541c4c6b150bd8bc89a8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Berkeleya_fennica
96da8654a8552dfd509b94d9a76b9118,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b4237c14f7b955bf02bc93860e519d67,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, Phreatobacter,Unassigned
ece850516e65c6e8e57c5914b4d0b01a,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
e28087c5df5c27c9de345368b99af2ba,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium, metagenome
35a3b32710894a8fd9a071ec88e9fd32,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1),Unassigned,Unassigned
305073dcde94034b3f04aa97eae94a10,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,Unassigned
8ad655f83bf0bb6300296040ab86c74a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a2c2c845911066c2d6b392ed7207906b,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,Unassigned
e3d20a65b5a78d9f55a569ad29727b9a,Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Schlesneriaceae, Schlesneria,Unassigned
d45a49e45dec3750cf6042cc55e5599f,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
09e23aa6727b177d3b6028990ec46e13,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
7eddfff1c6f0770142dd549a76fe0511,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiales, Candidatus_Jidaibacter, uncultured_bacterium
f5ecff5c1a9c54f35e8d746c7ae483d5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
abce572aca4a4673292364a675c5ad82,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
17f70f39f64f127375861b0e6db0af96,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,Unassigned,Unassigned
37af254537869007086648463647bc9c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
aa2b3f77ba23fd7d47c3428d7562c09b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Berkeleya_fennica
f42513548e5d7fec9710c2c4da2f584e,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae,Unassigned
d45044a1b529d9f248505c9ddafefe37,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
46f0608d02640cb5ca840e0b4e491e63,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Altererythrobacter,Unassigned
abc31d2b7878287c6037784570bb227b,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Rhodobacter,Unassigned
7e1723bbf506889b363712fd56cbfdac,Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, A4b, metagenome
6629137e601a130fa4b176b623cb7300,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
3feaeba0930d84aa3d2997d75532b669,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
9348c5e8048838aaa076da00d6d82e58,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, uncultured_bacterium
ec6718dbfd302474d9deb534081babeb,Bacteria, Firmicutes, Bacilli, Bacillales, Salisediminibacteriaceae, Salipaludibacillus,Unassigned
6ed55b61b9084f492d6a078bf1dfc1df,Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Polyangium,Unassigned
678bdf2c73cd5abb06178cb0cd1ff65e,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Bacteriovorax, uncultured_delta
4a68df22f17735a23cb8eb6b7f113c68,Bacteria, Planctomycetota, vadinHA49, vadinHA49, vadinHA49, vadinHA49, uncultured_Planctomycetales
03ee9f3a36c5934eef03a82dcdfab092,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae, uncultured_Armatimonadetes
d8c7ac47d4b8050e552b8efcac292b6b,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Algoriphagus_sp.
6b126b0223991b36a54800e61b7d11e4,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b32f28b82b48a16c0d5c4c7638be5c5d,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured, uncultured_bacterium
d91d3aa645f40d70829b16f1fd01d53a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
4b2f45b4890a91671b8be06122a8ff7f,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Yersiniaceae,Unassigned,Unassigned
fe3f46eee8ff24901821e3ea68b74fda,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Rhynchosporium_secalis
f91201adfe8be6ff17177daa8bb13518,Bacteria, RCP2-54, RCP2-54, RCP2-54, RCP2-54, RCP2-54, uncultured_prokaryote
4ad400608cb2446fdcddf236b05ed1da,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Neisseriaceae, uncultured,Unassigned
e6f8b5b5424c95ef64ba8b97e96613dd,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Pseudogymnoascus_pannorum
8dd57118bece7dfe46859de3aa590e97,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
88ce6cce0aa9121b8e8e254a487f6ac2,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pseudorhodobacter,Unassigned
5183d97b2862d0ab4cacfd081ab5d0fe,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Candidatus_Megaira, uncultured_bacterium
b099c2c92e13ed5225efa94a6b320b0f,Bacteria, Proteobacteria, Gammaproteobacteria, JG36-TzT-191, JG36-TzT-191, JG36-TzT-191, uncultured_bacterium
f9291c626005e572e835d6091dc464ed,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Tardiphaga,Unassigned
5889e42e355cda97c1035f968bbf6097,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
25113574da75009664fe57dcc858c184,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
0f057601c2985b6488fe49bb0b3c874d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter,Unassigned
2120ffe5fabce14c67f18fb96f17d718,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
396bbebd81d93d6c824d49cc652eb76a,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum,Unassigned
bc4529b7c83072aad3257e92917f45c8,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Flectobacillus, Flectobacillus_fontis
e20176ba819a0078fb11acbdb9248c73,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
8a83da895f30577482440adf41ccfcf0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,Unassigned,Unassigned
081e06f957d3876344932ca232cd8eb6,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
68bcd8805e49c819041cec620e13805f,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
8500eb3816978fca67c7dbf50c64cb66,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, uncultured,Unassigned
8ba3aea90b71eaf59a51ae93d4cb22cf,Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae,Unassigned,Unassigned
d52a2aa9c1c7bacf3811cd19189b8159,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Niastella,Unassigned
47e3c5ee0538943ddd741889a609c015,Bacteria, Patescibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, uncultured_beta
20385062466ae841899c85d527b2839f,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, uncultured,Unassigned
3b4f7786843cbf4eb69c0b09dfcd1f0d,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c8873dc5b17b0a89413e2998d632db60,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, Flexibacter,Unassigned
2a2ca0c4eedba42755bc9888bb56516f,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
de5456dd48ad1c7f9044254effa9d779,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
01da4971dcb206e667fe8c7899c39ec2,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales,Unassigned,Unassigned,Unassigned
1d145835e7f0188562322f4eefb02657,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,Unassigned
e3eabf942da79c4a106980feb08eb2a6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,Unassigned
9a6224a28c3bf81e3caed4a66abe6960,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter,Unassigned
9e24ce1007cc0a7940739665fc067fb2,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured,Unassigned
7640b666d067bd4807d2d34d1f7c1385,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Sediminibacterium,Unassigned
a3b4a25ccf31c09c13825917b5ec6f2c,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned
03630d3ec96e6fe2b1f1705ad002b8b3,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Chromobacteriaceae, Vogesella,Unassigned
306afd0458552698836bafcc0de48243,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
9503a44a7b1c3e87c401d8b3b78052ca,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Rhizorhapis, uncultured_Sphingomonadaceae
b308a319c45f6af72b1a98e69d175878,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
411e2a2539a42cc7b1691b01d5b826ca,Bacteria, Patescibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, metagenome
0eb806c81a3837f1c5ecf7b5f51e4f43,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Rikenellaceae, Mucinivorans, Mucinivorans_hirudinis
ccc065b927e6f90dde3c90851b24f471,Bacteria, Armatimonadota, Armatimonadia, Armatimonadales, Armatimonadales, Armatimonadales, uncultured_bacterium
7069712c1deee58d640df6a9cbe743dd,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
48f6a9111a10b4cc1570b9fd6a68da56,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
caf9f67f22608ca40aec72a214b96e4b,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, uncultured_bacterium
681100ca7d86856be7854b369230d0eb,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, uncultured_bacterium
8eaa747c0358556560585b2bbaffe252,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured_bacterium
cb0477b93e084399a80555fea56d53ca,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7a18efa1bdccee92c8424d2de0cae6de,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,Unassigned
1380b317e4ff4faf31a068290493efa8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Rhynchosporium_secalis
a001ab46b6e0d46e2c45a54ca70f39e1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
cd7c02f5e3e7055d70eeb3b905397d73,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
26512941892a86334351b3a31bc969ac,Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, uncultured_Nannocystineae
793c2a129fcc128552a2af179e1e62b5,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
0b03c0356bfbb618a173cf18bd58b172,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
019dc1a2c237c9469645c2bd9fde77d9,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured, metagenome
6d70df1ea4ed3c3c136e9f64db930399,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
fa8b02d43cd44b65d24eed3dbd32037c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d0a4146be8b36f12d216053cfe17eafd,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Rhodoblastus,Unassigned
62b1ce1f3690b616727c8d25e30eadb0,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter,Unassigned
3a4003f20346ef922e7d7338896fda5a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Ferribacterium, uncultured_bacterium
bbc8fac41a4c0a18d869066c565549d8,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Sporichthyaceae,Unassigned,Unassigned
e143cf7eeb540931685ae49938257724,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
61472cfcf678524c7953abc77b8c9127,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured_bacterium
6c927a11b27cc377002a81c5058a20f4,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, SM2D12, metagenome
479658a2ca6e0ac6307bd243ef68ca2b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
666217000ebd4cdbe8053f9d80f5af63,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
5feba8a04ab86ff5f692e0c48f4f892a,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, OLB12, uncultured_Bacteroidetes
49e23fd7b0ac5e2f27ec0b241821bfab,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Candidatus_Planktoluna,Unassigned
68f157ebedae2d6a8d19bd8268222240,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Parasediminibacterium, uncultured_bacterium
93e77b929d0700c6158fa3ee5d36d39e,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Porphyrobacter,Unassigned
805bcd661a61bba220a9fbd60a9b31cb,Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Pajaroellobacter, uncultured_prokaryote
82416e1dc55575f8723030bd9770cfac,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
252c7d16d57544debc4c97747a7cb8f8,Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, Nevskia,Unassigned
8fdab97baf8b159098235c5edd249f90,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, uncultured, uncultured_bacterium
7f5585480944333e152aa70cda6b01cb,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Emticicia, Emticicia_paludis
ce0da7269efbff97a0477e042d1e1d06,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
f9c26e24051d9e62fda2207f48690896,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales,Unassigned,Unassigned,Unassigned
7e2f803147f7049940b27b7195323950,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Pseudogymnoascus_pannorum
d4c21646888f7f3e217d696b86ea2534,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
73ab8e6941e203cf6a566f35e558551c,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,Unassigned
bad5eb45927641fadc8a7c13f9795725,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
5eaf3c8b388173788d364fa1178ff258,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Arenimonas, uncultured_prokaryote
21523df8b93c76d70736e0708b4b19da,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, KD3-93, KD3-93,Unassigned
45a5b16ec482564e3dc0d688ec07c93a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured,Unassigned
cc343e649f7f8e8eb741b994659c9cc0,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured, uncultured_eubacterium
600f815baad5c2bd4222c172e67d86a6,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured, uncultured_bacterium
50610b3cf860e26a6b0d41a24a1cf531,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
9c08af7ada5f8bc782bf86c51d98a95c,Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Alcanivoracaceae, Ketobacter, uncultured_soil
c84c2dc2e816ae877b8ee553da194736,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, SM2D12, uncultured_bacterium
0b525f990cbfd0df8a585e9125e8beb3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
4801f002e4758b1d78f6d3bfe20dbeca,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, SM2D12, uncultured_bacterium
ae16345b7dca4bd12651b8ad25c18a49,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Spongiibacteraceae, BD1-7_clade, uncultured_Haliea
f34ed47f5556f7812d32476e06feb6a9,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Hyphomicrobium, uncultured_bacterium
82a12e23ab3c7e7f7e38465007453457,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae,Unassigned,Unassigned
80814cee3831ccc8f74d10a68d550c81,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f32f79c3a1ed607ea818c63da97bc68f,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Nitrosomonadaceae, Ellin6067, uncultured_beta
2b2c77d508dc14936ce17044c6140082,Bacteria, Fusobacteriota, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Hypnocyclicus,Unassigned
87a57b0eb600dedab768da91382dfb89,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,Unassigned,Unassigned
461065456a68e0286daa59affffccc38,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
7d88cb85b80e0024b54a61e7a6da3bf0,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,Unassigned
0eb47d7ac6d6aac429e327c364ed4ab9,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17,Unassigned
b81130922142bbd184b3095083eef84e,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Fusarium_circinatum
b99eb5386c77dc1245ba1d262134fbfe,Bacteria, Myxococcota, Polyangia, Polyangiales, Sandaracinaceae, uncultured,Unassigned
1a226ce3860520d178a1fef1d5ef6ed4,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Hydrogenophaga,Unassigned
c72b96475d9577f64e187f00f542ec98,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,Unassigned,Unassigned
d72051cec4a109d8c99eb9ec0c99d61d,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter,Unassigned
af749643023d1d072550eb17c5a6769b,Bacteria, Planctomycetota, Phycisphaerae, Tepidisphaerales, Tepidisphaeraceae, Tepidisphaera, Tepidisphaera_mucosa
84f79fc3800d5fd7e311f64da2115b1e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales,Unassigned,Unassigned,Unassigned
9ece4484454e32452ba3f04b2796274b,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
55f7dc5a9fe5600d5c579d958842299a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,Unassigned,Unassigned
b746f465fc0a651d16eeecc079762c90,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, uncultured, uncultured, uncultured_delta
44b45e910ca0b66b945c019440454eaf,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6f4f4416c063570edb0ea12c2f229561,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium,Unassigned
52df49e47f9035bd2c24f90212127afa,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae,Unassigned,Unassigned
6adf3bbbc44179f189cec6f07d5104c7,Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, uncultured,Unassigned
15bf35ffe1f84b749ecc66c933d77bca,Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, uncultured, uncultured, uncultured_bacterium
3c533b53e03a9f7bae5c69786d71c019,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Chitinophaga,Unassigned
9ab31e461bd7a891b7673c3016c77631,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
a5eb1e84f2892ee544454df730547395,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,Unassigned
58a5e5b275f459faa393c969ec4284c8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Silene_dioica
9a5eda37defe9e7d6b8f78e4cfaf0c45,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadales, Saccharimonadales, metagenome
3eb7e17a14af0ff572c495f886b2c7a0,Bacteria, Patescibacteria, Gracilibacteria, JGI_0000069-P22, JGI_0000069-P22, JGI_0000069-P22, uncultured_bacterium
61c4aa6ccb1917f4d006863a30783547,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, uncultured_bacterium
